LotArea,LotFrontage,TotalBsmtSF,BedroomAbvGr,Fireplaces,PoolArea,GarageCars,WoodDeckSF,ScreenPorch,Expensive,MSZoning,Condition1,Heating,Street,CentralAir,Foundation,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,KitchenQual,FireplaceQu,MSSubClass,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,OpenPorchSF,EnclosedPorch,3SsnPorch,MiscVal,MoSold,YrSold,Id,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,BsmtFinType2,HeatingQC,Electrical,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
9286,,1268,3,0,0,1,173,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,Gd,Av,ALQ,Gd,,20,5,7,1977,1989,0,196,0,1072,1268,0,0,1268,0,0,1,1,1,5,1978,252,0,0,0,0,10,2009,912,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,Unf,TA,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
6120,51,768,3,0,0,1,0,120,0,RM,Norm,GasA,Pave,N,BrkTil,TA,TA,TA,TA,No,Rec,TA,,30,5,7,1925,1950,0,489,0,279,1015,0,0,1015,0,0,1,0,1,6,1925,450,0,112,0,620,7,2006,913,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,Unf,TA,SBrkr,Min1,Detchd,Unf,TA,TA,Y,WD,Abnorml
6270,82,1001,4,0,0,3,0,0,0,RH,Norm,GasA,Pave,N,CBlock,TA,TA,TA,TA,No,BLQ,TA,,90,5,6,1949,1950,0,284,0,717,1001,1001,0,2002,0,0,2,0,2,8,1949,871,0,0,0,0,8,2007,914,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,None,Unf,TA,FuseA,Typ,2Types,Unf,TA,TA,Y,WD,Normal
3000,30,612,2,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,,160,6,5,2009,2009,76,294,0,318,612,612,0,1224,0,0,2,1,1,4,2009,528,234,0,0,0,6,2009,915,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Unf,Ex,SBrkr,Typ,Detchd,RFn,TA,TA,Y,New,Partial
2001,21,546,3,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,,160,4,5,1970,1970,80,0,0,546,546,546,0,1092,0,0,1,1,1,6,1970,286,0,0,0,0,1,2007,916,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,Unf,Fa,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
9000,50,480,1,0,0,1,0,0,0,C (all),Norm,GasA,Pave,N,CBlock,TA,TA,TA,TA,Av,BLQ,TA,,20,2,3,1949,1950,0,50,0,430,480,0,0,480,1,0,0,0,1,4,1958,308,0,0,0,0,10,2006,917,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,Unf,TA,FuseA,Typ,Detchd,Unf,TA,TA,Y,WD,Abnorml
17140,,1134,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,,20,4,6,1956,1956,0,1059,0,75,1229,0,0,1229,0,0,1,0,1,6,1956,284,0,0,0,0,4,2009,918,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,FuseA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
13125,103,1104,4,1,0,3,72,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Mn,BLQ,Gd,TA,60,7,5,1991,1991,0,48,634,422,912,1215,0,2127,1,0,2,1,1,8,1991,833,192,224,0,0,11,2007,919,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,GLQ,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
11029,87,1184,3,1,0,2,0,190,0,RL,Norm,GasA,Pave,Y,CBlock,Ex,TA,Gd,TA,No,ALQ,TA,TA,20,6,8,1958,2002,0,528,411,245,1414,0,0,1414,1,0,1,0,1,6,1990,601,51,0,0,0,5,2008,920,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,BLQ,Ex,SBrkr,Min1,Attchd,Unf,TA,TA,Y,WD,Normal
8462,70,928,3,0,0,2,300,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,Gd,Gd,Gd,No,GLQ,Gd,,60,6,5,1994,1994,105,814,0,114,936,785,0,1721,0,1,2,1,1,7,1994,471,87,0,0,0,7,2007,921,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
8777,67,1272,4,0,0,0,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,,90,5,7,1900,2003,0,1084,0,188,1272,928,0,2200,2,0,2,2,2,9,,0,70,0,0,0,9,2008,922,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Duplex,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,Unf,Gd,SBrkr,Typ,,,,,N,WD,Normal
10237,65,1316,3,1,0,2,100,0,0,RL,RRAn,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Gd,20,6,5,2005,2006,0,28,0,1288,1316,0,0,1316,0,0,2,0,1,6,2005,397,0,0,23,0,10,2006,923,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,New,Partial
8012,50,1604,2,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,LwQ,Gd,Fa,120,6,5,1993,1994,0,165,841,598,1617,0,0,1617,1,0,2,0,1,5,1993,533,69,0,0,0,7,2008,924,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,GLQ,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
10240,79,1686,3,1,0,2,384,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,Gd,TA,No,BLQ,TA,TA,20,6,6,1980,1980,157,625,1061,0,1686,0,0,1686,1,0,2,0,1,7,1980,612,131,0,0,0,5,2006,925,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,LwQ,TA,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
15611,,1126,3,0,0,2,180,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Av,ALQ,Ex,,20,5,6,1977,1977,0,767,93,266,1126,0,0,1126,0,1,2,0,1,6,1977,540,0,0,0,0,3,2008,926,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,LwQ,TA,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Abnorml
11999,93,1181,4,1,0,3,104,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Ex,Gd,60,8,5,2003,2004,340,0,0,1181,1234,1140,0,2374,0,0,2,1,1,10,2003,656,100,0,0,0,5,2007,927,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
9900,,832,4,1,0,2,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,Gd,60,7,5,1968,1968,342,552,0,280,1098,880,0,1978,0,0,2,1,1,9,1968,486,43,0,0,0,4,2008,928,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Unf,Gd,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
11838,,1753,3,1,0,2,202,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Ex,TA,20,8,5,2001,2001,0,0,0,1753,1788,0,0,1788,0,0,2,0,1,7,2001,522,151,0,0,0,6,2009,929,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
13006,,964,4,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,Gd,TA,60,7,5,1997,1997,285,0,0,964,993,1243,0,2236,0,0,2,1,1,8,1997,642,0,0,0,0,11,2006,930,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Unf,Gd,SBrkr,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
8925,73,1466,3,0,0,3,100,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,,20,8,5,2007,2007,0,16,0,1450,1466,0,0,1466,0,0,2,0,1,7,2007,610,18,0,0,0,7,2009,931,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
9100,70,925,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,,20,5,6,1965,1965,0,338,466,121,925,0,0,925,0,1,1,0,1,5,1965,429,0,0,0,0,7,2009,932,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Rec,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
11670,84,1905,3,1,0,3,0,0,1,RL,RRNn,GasA,Pave,Y,PConc,Ex,TA,Ex,Gd,No,Unf,Ex,Gd,20,9,5,2006,2006,302,0,0,1905,1905,0,0,1905,0,0,2,0,1,8,2006,788,191,0,0,0,3,2007,933,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,1Fam,1Story,Hip,CompShg,VinylSd,ImStucc,Stone,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
8487,63,1500,3,0,0,2,192,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,,20,7,5,2004,2004,210,20,0,1480,1500,0,0,1500,0,0,2,0,1,6,2004,570,36,0,0,0,8,2009,934,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
27650,313,585,4,1,0,2,0,0,0,RL,PosA,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Gd,GLQ,Gd,Gd,20,7,7,1960,2007,0,425,0,160,2069,0,0,2069,1,0,2,0,1,9,1960,505,0,0,0,0,11,2008,935,IR2,HLS,AllPub,Inside,Mod,NAmes,Norm,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
5825,52,600,1,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,Gd,Fa,TA,Mn,Unf,TA,,30,4,5,1926,1953,108,0,0,600,747,0,0,747,0,0,1,0,1,5,1953,528,0,32,0,0,6,2006,936,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Unf,Gd,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
10083,67,1176,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,,20,7,5,2003,2003,,833,0,343,1200,0,0,1200,1,0,2,0,1,5,2003,555,41,0,0,0,8,2009,937,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
9675,75,1113,3,1,0,2,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Mn,GLQ,Gd,Gd,60,7,5,2005,2005,0,341,0,772,1113,858,0,1971,0,0,2,1,1,8,2005,689,48,0,0,0,2,2009,938,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
8760,73,1391,3,0,0,3,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,Gd,Mn,GLQ,Gd,,60,7,5,2006,2006,0,464,0,927,1391,571,0,1962,0,0,2,1,1,7,2006,868,90,0,0,0,8,2006,939,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,New,Partial
24090,,1032,4,2,0,1,56,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,Mn,Unf,TA,TA,70,7,7,1940,1950,0,0,0,1032,1207,1196,0,2403,0,0,2,0,1,10,1940,349,0,318,0,0,6,2010,940,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,Unf,Ex,SBrkr,Typ,Attchd,Unf,TA,TA,Y,COD,Normal
12640,55,1728,4,0,0,2,40,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Gd,Rec,TA,,90,6,5,1976,1976,0,936,396,396,1728,0,0,1728,0,0,2,0,2,8,1976,574,0,0,0,0,7,2006,941,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,LwQ,TA,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
8755,,992,3,1,0,2,0,0,0,RL,RRNn,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,ALQ,Gd,TA,60,7,5,1999,1999,298,772,0,220,1022,1038,0,2060,1,0,2,1,1,8,1999,390,0,0,168,0,6,2009,942,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,BuiltIn,RFn,TA,TA,Y,WD,Normal
7711,42,1440,4,0,0,0,321,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Gd,GLQ,TA,,90,4,3,1977,1977,0,1440,0,0,1440,0,0,1440,2,0,2,0,2,8,,0,0,0,0,0,8,2007,943,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Duplex,1Story,Gable,CompShg,MetalSd,MetalSd,None,Unf,TA,SBrkr,Typ,,,,,N,Oth,Abnorml
25000,100,1632,4,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,Unf,TA,,90,5,4,1967,1967,0,0,0,1632,1632,0,0,1632,0,0,2,0,2,8,1967,576,0,0,0,0,6,2007,944,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Duplex,1Story,Gable,CompShg,HdBoard,Plywood,None,Unf,TA,SBrkr,Typ,Attchd,Unf,TA,TA,P,WD,Normal
14375,,819,3,1,0,2,0,233,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,GLQ,Gd,Gd,20,6,6,1958,1958,541,111,354,354,1344,0,0,1344,0,1,1,0,1,7,1958,525,118,0,0,0,1,2009,945,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,Rec,Gd,FuseA,Typ,Basment,RFn,TA,TA,Y,COD,Abnorml
8820,98,1088,2,0,0,2,48,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,LwQ,TA,,50,5,6,1890,1996,0,1088,0,0,1188,561,120,1869,0,0,1,0,1,7,1963,456,0,244,0,0,9,2009,946,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,Hip,CompShg,VinylSd,VinylSd,None,Unf,TA,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
8163,70,1144,3,1,0,1,86,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,Av,ALQ,TA,TA,80,5,6,1959,1959,128,748,294,102,1144,0,0,1144,1,0,1,0,1,6,1959,796,0,0,0,0,3,2006,947,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,BLQ,TA,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
14536,85,1616,3,1,0,3,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,Gd,20,8,5,2002,2003,236,1300,0,316,1629,0,0,1629,1,0,2,0,1,9,2002,808,252,0,0,0,11,2007,948,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
14006,65,936,3,1,0,2,144,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,,Unf,Gd,TA,60,7,5,2002,2002,144,0,0,936,936,840,0,1776,0,0,2,1,1,7,2002,474,96,0,0,0,2,2006,949,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
9360,78,1161,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,Gd,TA,20,6,7,1972,2006,0,982,0,179,1381,0,0,1381,1,0,1,1,1,5,1972,676,0,0,0,0,3,2010,950,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,None,Unf,TA,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
7200,60,864,3,0,0,2,194,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,Gd,,20,5,8,1950,2002,0,398,149,317,864,0,0,864,1,0,1,0,1,5,1980,720,0,0,0,0,7,2007,951,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,BLQ,Gd,SBrkr,Typ,Detchd,RFn,TA,TA,Y,WD,Normal
7800,60,828,3,0,0,1,421,0,0,RH,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,,20,5,5,1965,1965,0,641,0,187,965,0,0,965,1,0,1,0,1,6,1979,300,0,0,0,0,7,2006,952,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Gd,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Abnorml
7200,60,768,2,0,0,1,192,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,Gd,TA,Av,GLQ,TA,,85,5,8,1972,2003,0,660,0,108,768,0,0,768,0,1,1,0,1,5,1974,396,0,0,0,0,4,2009,953,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,SFoyer,Gable,CompShg,WdShing,HdBoard,None,Unf,Gd,SBrkr,Typ,Detchd,Fin,TA,TA,Y,WD,Normal
11075,,784,4,1,0,2,305,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,ALQ,TA,Po,60,5,4,1969,1969,232,562,193,29,1168,800,0,1968,0,1,2,1,1,7,1969,530,189,0,0,400,9,2008,954,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,LwQ,Ex,SBrkr,Min2,Attchd,RFn,TA,TA,Y,WD,Normal
9400,35,945,4,0,0,0,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,Gd,Gd,GLQ,TA,,90,6,5,1975,1975,250,945,0,0,980,0,0,980,0,2,2,0,0,4,,0,0,0,0,0,10,2006,955,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Duplex,SFoyer,Flat,Tar&Grv,WdShing,Plywood,BrkFace,Unf,TA,SBrkr,Typ,,,,,Y,WD,AdjLand
7136,82,979,4,0,0,2,0,0,0,RH,Norm,GasA,Pave,N,CBlock,TA,TA,Gd,TA,No,Rec,TA,,90,6,6,1946,1950,423,484,0,495,979,979,0,1958,0,0,2,0,2,8,1946,492,0,0,0,0,8,2007,956,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Unf,TA,FuseF,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
1300,24,561,2,1,0,2,150,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,TA,TA,160,6,6,1980,1980,0,285,0,276,561,668,0,1229,0,0,1,1,1,5,1980,462,0,0,0,0,5,2009,957,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,Unf,TA,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
7420,70,1057,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,,20,5,5,1962,1962,0,417,0,640,1057,0,0,1057,0,0,1,0,1,6,1977,576,0,0,0,0,4,2007,958,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,Unf,TA,SBrkr,Typ,Detchd,Fin,TA,TA,Y,WD,Normal
8450,65,1337,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Mn,GLQ,Gd,,20,7,5,2003,2003,0,699,0,638,1337,0,0,1337,1,0,2,0,1,6,2003,531,39,0,0,0,10,2007,959,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
2572,24,696,3,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,ALQ,Gd,,160,7,5,1999,1999,0,604,0,92,696,720,0,1416,1,0,2,1,1,6,1999,484,44,0,0,0,5,2010,960,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Twnhs,2Story,Hip,CompShg,MetalSd,MetalSd,None,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
7207,50,858,2,0,0,0,117,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,Gd,BLQ,TA,,20,5,7,1958,2008,0,696,0,162,858,0,0,858,1,0,1,0,1,4,,0,0,0,0,0,2,2010,961,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,None,Unf,Gd,SBrkr,Typ,,,,,Y,WD,Normal
12227,,1330,4,1,0,2,550,0,1,RL,PosN,GasA,Pave,Y,CBlock,TA,Gd,Gd,Gd,No,ALQ,TA,TA,60,6,7,1977,1995,424,896,0,434,1542,1330,0,2872,1,0,2,1,1,11,1977,619,282,0,0,0,7,2008,962,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Unf,TA,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
2308,24,804,3,1,0,2,48,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,Gd,TA,160,6,6,1976,1976,0,556,0,248,804,744,0,1548,1,0,2,1,1,7,1976,440,0,0,0,0,7,2007,963,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,None,Unf,TA,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
11923,122,1800,2,0,0,2,288,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,No,Unf,Ex,,20,9,5,2007,2007,0,0,0,1800,1800,0,0,1800,0,0,2,0,1,7,2007,702,136,0,0,0,5,2009,964,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
11316,80,817,4,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Gd,60,7,5,2002,2003,44,624,0,193,824,1070,0,1894,1,0,2,1,1,8,2002,510,40,0,0,0,2,2010,965,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
10237,65,783,3,1,0,2,0,0,0,RL,RRAn,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,Gd,60,6,5,2005,2007,0,0,0,783,783,701,0,1484,0,0,2,1,1,8,2005,393,72,0,0,0,7,2007,966,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,New,Partial
